time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.620000000000001,-0.38159976103647786,-0.38088944940085334,12.533735127398154,6.161016456409076,0.09504410228279969,0.0,-0.7840077385813514,-0.8877372749320436,2.9913461854085135,-0.12810959726881546,0.06086598622948902,0.0,464.3997611169522,462.9363388021315,463.1807114127917,461.4810873607943
1.680000000000001,-0.4304054659224346,-0.4364182811123994,12.713696220233368,6.153069534747225,0.09886822554991515,0.0,-0.8431859870269123,-0.9639156127227437,3.007134091727583,-0.1429517844439569,0.06892975479552374,0.0,421.2133145742447,421.91330279538795,422.4111846394525,421.11189581616475
1.740000000000001,-0.4832534924502415,-0.4972139655431158,12.898720296600862,6.1450300767326205,0.10355056376973959,0.0,-0.9188670226217031,-1.063453219766254,3.15966279486652,-0.12034498757082002,0.09186491203749214,0.0,464.4369099989391,466.2366998464432,465.3177649291131,467.0681755599437
1.8000000000000012,-0.5405454551597695,-0.5638802849034156,13.090890047643523,6.137719464740243,0.10884044242884272,0.0,-0.9913859599246718,-1.1594426991994466,3.245500152397761,-0.12501962833908278,0.07949458626649188,0.0,447.11062551925596,446.1079895814423,446.54349557893426,446.14860958312676
1.8600000000000012,-0.6025154944933657,-0.636747722874436,13.290146717200116,6.130247659740679,0.11325659393916077,0.0,-1.0747448299648559,-1.2702173616855166,3.3956553177608897,-0.1235694986724068,0.05796279309018061,0.0,468.5305600394057,466.85727497165175,467.2858051385088,467.3855846654762
1.9200000000000013,-0.6696322962579053,-0.7164946939879608,13.498799005135659,6.122760065576358,0.1167046809296517,0.0,-1.162813815787155,-1.3887582760768726,3.55861427399319,-0.12735773422254387,0.05646036904058973,0.0,472.7547006030258,472.64097608284743,473.24899652357215,472.94417520338504
1.9800000000000013,-0.741498504574177,-0.8026830693757865,13.712025211758233,6.114858406129478,0.12081481318531662,0.0,-1.233064778076957,-1.4848546008589163,3.5486942288570598,-0.14219002470999986,0.08553278954489751,0.0,418.2461373003989,420.7743522951765,420.01092232247623,418.7051799168793
2.0400000000000014,-0.8179853483127174,-0.8952293660955948,13.927240863868615,6.106146415148627,0.1261035839087068,0.0,-1.3169849642489635,-1.6008153402979053,3.6245554056384104,-0.15201623083903595,0.09291536766912263,0.0,448.17769409056336,448.78372299606383,448.4244209548992,447.6058125357968
2.1000000000000014,-0.9000925997176702,-0.9955696651557819,14.15060741999845,6.097342003483979,0.13137273024151064,0.0,-1.4204735813697884,-1.7447581298324277,3.8198737844429065,-0.13786774651149908,0.07494294785482382,0.0,487.1179582394852,485.7776084208525,485.3410286929126,486.38352398995266
2.1600000000000015,-0.9878790721228742,-1.103834820577864,14.380796416027302,6.089443481117279,0.1359826118837555,0.0,-1.5061509289331123,-1.8647890176100899,3.8526015579460244,-0.1214490058299626,0.08036138461206052,0.0,438.01149891868954,438.46668127432065,437.0557202841282,438.40574128270276
